,DATE,users,cust_hash_count,sessions,orders,revenue,bounces,entries,exits,Catalog_PI,catalog_clicks,catalog_clicks_1,variant
116244,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
212853,20170313,1,1,1,0,0.0,0,0,1,2,0,0,Control
45933,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
337951,20170313,1,1,1,0,0.0,0,0,1,11,1,1,Control
363727,20170313,1,1,1,0,0.0,0,1,0,5,1,0,Control
337942,20170313,1,1,1,0,0.0,0,0,1,2,0,0,Control
363745,20170313,1,1,1,0,0.0,0,1,1,12,4,0,Control
13548,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
353653,20170313,1,1,1,0,0.0,0,0,1,13,1,1,Control
12215,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
257757,20170313,1,1,1,0,0.0,0,0,1,3,0,0,Control
60075,20170313,1,1,1,0,0.0,0,0,1,2,1,1,Control
141323,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
294599,20170313,1,1,1,0,0.0,0,1,1,6,0,0,Control
312841,20170313,1,1,1,0,0.0,0,0,0,6,2,0,Control
312842,20170313,1,1,2,0,0.0,0,0,0,1,1,1,Control
51856,20170313,1,1,2,0,0.0,0,0,0,5,2,2,Control
270468,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
294717,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
278252,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
235546,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
196170,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
153105,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
196173,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
153271,20170313,1,1,2,1,17.111874,0,0,0,144,10,6,Control
151595,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
151603,20170313,1,1,1,0,0.0,0,1,0,1,1,1,Control
151593,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
54873,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
193090,20170313,1,1,1,0,0.0,0,1,1,3,0,0,Control
196011,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
278069,20170313,1,1,1,0,0.0,0,0,1,24,0,0,Control
237609,20170313,1,1,1,0,0.0,0,0,0,2,1,1,Control
295770,20170313,1,1,1,0,0.0,0,1,0,13,3,1,Control
189669,20170313,1,1,1,0,0.0,0,0,1,5,0,0,Control
61248,20170313,1,1,1,0,0.0,0,1,1,1,0,0,Control
123806,20170313,1,1,2,0,0.0,0,0,0,2,1,1,Control
258512,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
60083,20170313,1,1,1,0,0.0,0,1,1,4,3,3,Control
64743,20170313,1,1,1,0,0.0,0,0,1,9,5,3,Control
201945,20170313,1,1,2,0,0.0,0,1,2,15,2,0,Control
44333,20170313,1,1,1,0,0.0,0,0,1,2,0,0,Control
358940,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
11761,20170313,2,1,4,0,0.0,0,1,3,41,30,30,Control
12787,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
12795,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
243868,20170313,1,1,1,0,0.0,0,1,0,7,2,1,Control
110890,20170313,1,1,1,0,0.0,0,0,0,15,4,3,Control
123894,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
111076,20170313,1,1,1,0,0.0,0,0,0,3,2,1,Control
111792,20170313,1,1,1,0,0.0,0,0,0,0,0,1,Control
341335,20170313,1,1,2,0,0.0,0,0,1,23,0,0,Control
12590,20170313,1,1,1,0,0.0,0,1,1,4,0,0,Control
12598,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
12360,20170313,1,1,1,0,0.0,0,1,0,31,10,1,Control
340883,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
180909,20170313,1,1,1,0,0.0,0,0,1,6,1,1,Control
123801,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
361002,20170313,1,1,2,0,0.0,2,2,2,2,0,0,Control
360999,20170313,1,1,1,0,0.0,0,1,1,5,1,1,Control
111791,20170313,2,1,3,0,0.0,0,0,1,90,23,12,Control
230081,20170313,1,1,1,0,0.0,0,1,1,2,2,2,Control
352102,20170313,1,1,1,0,0.0,0,1,1,21,1,1,Control
61050,20170313,1,1,1,0,0.0,0,1,0,1,1,1,Control
333965,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
104834,20170313,1,1,3,0,0.0,0,1,1,8,1,1,Control
369611,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
219896,20170313,1,1,1,0,0.0,0,1,0,1,1,1,Control
106383,20170313,1,1,1,0,0.0,0,0,1,22,7,5,Control
208298,20170313,1,1,2,0,0.0,0,2,1,14,3,0,Control
48513,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
130901,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
16369,20170313,1,1,1,0,0.0,0,0,1,55,13,5,Control
51029,20170313,1,1,1,0,0.0,0,0,1,22,2,0,Control
172808,20170313,2,1,2,0,0.0,0,1,1,12,2,1,Control
369758,20170313,1,1,1,0,0.0,0,0,1,3,0,0,Control
371055,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
42299,20170313,1,1,1,1,40.788682,0,0,0,6,1,1,Control
42294,20170313,1,1,1,0,0.0,0,0,0,2,0,0,Control
15667,20170313,1,1,1,0,0.0,0,1,1,4,0,0,Control
327418,20170313,1,1,1,0,0.0,0,0,0,9,3,2,Control
58714,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
107488,20170313,1,1,1,0,0.0,0,0,0,4,1,1,Control
15663,20170313,1,1,1,0,0.0,0,0,1,5,2,2,Control
245328,20170313,1,1,1,0,0.0,0,0,0,1,1,1,Control
103861,20170313,1,1,1,0,0.0,0,0,0,1,1,1,Control
209068,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
66925,20170313,1,1,1,0,0.0,0,0,1,13,0,0,Control
333985,20170313,1,1,1,0,0.0,0,0,0,4,0,0,Control
198524,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
205892,20170313,1,1,1,0,0.0,0,0,0,4,2,1,Control
41874,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
326706,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
41875,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
219185,20170313,1,1,1,0,0.0,0,0,0,4,3,3,Control
199978,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
199977,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
199983,20170313,1,1,1,0,0.0,0,0,1,9,0,0,Control
334077,20170313,1,1,1,0,0.0,0,0,0,1,0,0,Control
58709,20170313,1,1,1,0,0.0,0,1,1,5,0,0,Control
17936,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
221150,20170313,1,1,1,0,0.0,0,0,0,2,1,0,Control
373496,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
103858,20170313,1,1,1,0,0.0,0,0,0,7,3,3,Control
94108,20170313,1,1,1,0,0.0,0,0,1,8,1,1,Control
94107,20170313,1,1,1,0,0.0,0,0,0,39,23,22,Control
15406,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
107883,20170313,1,1,1,0,0.0,0,1,0,7,0,0,Control
366905,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
333579,20170313,1,1,2,0,0.0,0,0,0,15,0,2,Control
366750,20170313,1,1,1,0,0.0,0,0,1,7,1,0,Control
334103,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
58708,20170313,1,1,1,0,0.0,0,0,1,11,6,3,Control
63019,20170313,1,1,4,0,0.0,1,4,3,10,0,0,Control
132857,20170313,1,1,1,0,0.0,0,0,0,6,0,0,Control
99464,20170313,1,1,1,1,59.084396999999996,0,1,0,34,14,8,Control
356243,20170313,1,1,1,0,0.0,0,0,1,30,16,9,Control
9751,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
347687,20170313,1,1,1,1,42.941119,0,0,0,11,5,5,Control
202158,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
11274,20170313,1,1,1,0,0.0,0,1,1,6,3,2,Control
11273,20170313,1,1,1,0,0.0,0,0,1,3,0,0,Control
241588,20170313,1,1,1,0,0.0,0,0,1,4,1,0,Control
215661,20170313,1,1,1,0,0.0,0,0,1,5,1,1,Control
202160,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
9752,20170313,1,1,1,0,0.0,0,0,1,7,1,1,Control
241580,20170313,1,1,1,0,0.0,0,0,0,2,2,2,Control
96434,20170313,1,1,2,0,0.0,0,0,1,4,0,0,Control
204432,20170313,1,1,1,1,85.882239,0,0,1,30,17,11,Control
345478,20170313,2,1,2,0,0.0,0,0,1,9,1,1,Control
10851,20170313,1,1,1,0,0.0,0,0,1,5,1,1,Control
176513,20170313,1,1,1,0,0.0,0,0,1,3,0,0,Control
345067,20170313,1,1,2,0,0.0,0,0,1,5,2,1,Control
215544,20170313,1,1,1,0,0.0,0,1,1,6,0,0,Control
97872,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
350609,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
45207,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
215936,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
202870,20170313,1,1,1,0,0.0,0,1,0,5,2,2,Control
212144,20170313,1,1,1,0,0.0,0,0,1,4,0,0,Control
114747,20170313,1,1,1,0,0.0,0,0,1,6,1,1,Control
219314,20170313,1,1,1,0,0.0,0,1,1,3,1,1,Control
219317,20170313,1,1,1,0,0.0,0,1,0,6,1,0,Control
207136,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
63022,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
2098,20170313,1,1,1,1,91.29158199999999,0,0,0,5,4,4,Control
129724,20170313,1,1,2,0,0.0,0,1,0,3,2,2,Control
183888,20170313,1,1,1,0,0.0,0,1,0,16,12,4,Control
48897,20170313,1,1,4,0,0.0,2,4,4,8,0,0,Control
48899,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
2092,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
356238,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
2091,20170313,1,1,1,0,0.0,0,0,0,11,1,0,Control
262146,20170313,1,1,1,0,0.0,0,0,0,10,2,0,Control
245352,20170313,1,1,1,0,0.0,0,1,0,3,0,0,Control
71717,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
246989,20170313,1,1,2,1,56.17860699999999,0,2,1,28,7,6,Control
346500,20170313,1,1,2,0,0.0,0,0,1,27,6,4,Control
346630,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
346310,20170313,1,1,1,0,0.0,0,0,1,8,0,0,Control
121106,20170313,1,1,1,0,0.0,0,1,0,2,1,1,Control
348218,20170313,1,1,1,1,48.21459,0,0,0,8,2,2,Control
9640,20170313,1,1,1,0,0.0,0,0,0,11,4,1,Control
245351,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
29358,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
277692,20170313,1,1,1,0,0.0,0,0,1,14,1,0,Control
235051,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
265309,20170313,1,1,1,0,0.0,0,0,1,23,10,3,Control
158720,20170313,1,1,2,0,0.0,0,0,0,6,1,1,Control
324044,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
284842,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
288776,20170313,1,1,2,0,0.0,0,1,0,2,0,0,Control
35466,20170313,1,1,1,0,0.0,0,1,0,19,6,5,Control
265182,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
265184,20170313,1,1,1,0,0.0,0,0,1,5,0,0,Control
136974,20170313,1,1,1,0,0.0,0,0,0,4,2,2,Control
197288,20170313,1,1,2,0,0.0,0,1,1,14,1,0,Control
32346,20170313,1,1,1,0,0.0,0,0,1,3,1,1,Control
266450,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
21565,20170313,1,1,1,0,0.0,0,0,0,4,1,1,Control
33260,20170313,1,1,1,0,0.0,0,0,0,6,3,2,Control
71420,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
156736,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
156740,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
81269,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
136971,20170313,1,1,1,0,0.0,0,0,0,15,3,2,Control
27762,20170313,1,1,1,0,0.0,0,0,1,5,0,0,Control
307429,20170313,1,1,1,0,0.0,0,0,1,12,0,0,Control
149833,20170313,1,1,1,0,0.0,0,0,1,15,2,2,Control
149964,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
149967,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
85602,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
149647,20170313,1,1,1,0,0.0,0,0,0,1,0,0,Control
286517,20170313,1,1,1,0,0.0,0,0,1,12,2,2,Control
308820,20170313,1,1,1,0,0.0,0,0,0,8,2,1,Control
193558,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
190192,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
280941,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
280939,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
324187,20170313,1,1,1,0,0.0,0,0,1,19,7,2,Control
35364,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
35368,20170313,1,1,1,0,0.0,0,0,1,5,0,0,Control
24731,20170313,1,1,1,0,0.0,0,1,1,9,0,0,Control
228923,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
71415,20170313,1,1,1,0,0.0,0,0,1,6,0,0,Control
41245,20170313,1,1,1,0,0.0,0,0,0,18,0,0,Control
20777,20170313,1,1,1,0,0.0,0,1,1,17,3,2,Control
239339,20170313,1,1,2,0,0.0,0,1,1,6,1,1,Control
283366,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
283386,20170313,1,1,2,0,0.0,0,0,1,3,0,0,Control
160424,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
160423,20170313,1,1,1,0,0.0,0,1,1,5,2,2,Control
233999,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
283359,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
282377,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
264792,20170313,1,1,1,0,0.0,0,0,0,9,5,5,Control
289251,20170313,1,1,1,0,0.0,0,1,0,6,1,1,Control
284429,20170313,1,1,1,0,0.0,0,0,0,4,2,1,Control
169534,20170313,1,1,1,0,0.0,0,1,1,3,0,0,Control
90782,20170313,1,1,2,0,0.0,0,1,2,22,5,5,Control
264919,20170313,1,1,1,0,0.0,0,0,0,4,0,0,Control
90426,20170313,1,1,1,0,0.0,0,0,0,2,1,0,Control
169360,20170313,1,1,1,0,0.0,0,0,1,6,1,1,Control
264787,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
155597,20170313,1,1,1,0,0.0,0,1,0,1,1,1,Control
157126,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
321559,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
51503,20170313,1,1,1,0,0.0,0,0,1,5,0,0,Control
32658,20170313,1,1,3,0,0.0,0,0,0,0,0,0,Control
32656,20170313,1,1,1,0,0.0,0,1,1,14,0,0,Control
221935,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
238632,20170313,1,1,1,0,0.0,0,0,0,7,4,4,Control
41253,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
238630,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
232985,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
135920,20170313,1,1,2,0,0.0,0,0,0,9,1,1,Control
135919,20170313,1,1,1,0,0.0,0,0,0,0,0,2,Control
51499,20170313,2,1,2,0,0.0,0,0,0,0,0,0,Control
40717,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
135950,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
155590,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
222763,20170313,1,1,2,0,0.0,0,0,1,15,5,5,Control
149369,20170313,1,1,1,0,0.0,0,0,1,2,0,0,Control
91351,20170313,1,1,1,0,0.0,0,0,1,3,0,0,Control
237093,20170313,1,1,1,0,0.0,0,1,1,3,1,0,Control
139482,20170313,2,1,2,0,0.0,0,0,0,0,0,0,Control
292138,20170313,1,1,1,0,0.0,0,0,0,6,1,1,Control
22158,20170313,1,1,1,0,0.0,0,0,1,14,4,0,Control
162968,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
235159,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
22161,20170313,1,1,1,0,0.0,0,0,1,1,0,0,Control
315498,20170313,1,1,2,0,0.0,1,2,2,8,2,0,Control
145818,20170313,1,1,1,0,0.0,0,0,1,2,0,0,Control
228480,20170313,1,1,2,0,0.0,0,1,1,7,3,2,Control
275174,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
275029,20170313,1,1,1,0,0.0,0,0,0,4,2,4,Control
275051,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
68366,20170313,1,1,1,0,0.0,0,1,1,8,2,1,Control
300754,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
79658,20170313,1,1,1,0,0.0,0,0,1,12,2,1,Control
139486,20170313,1,1,1,0,0.0,0,1,0,2,1,1,Control
79656,20170313,1,1,1,0,0.0,0,1,1,3,0,0,Control
22019,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
314273,20170313,1,1,1,0,0.0,0,0,1,30,0,0,Control
231710,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
192158,20170313,1,1,2,0,0.0,2,2,2,2,0,0,Control
299807,20170313,1,1,1,0,0.0,0,0,1,7,2,1,Control
54106,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
78233,20170313,1,1,2,0,0.0,0,1,0,10,5,4,Control
290976,20170313,1,1,1,0,0.0,0,0,0,58,19,10,Control
22740,20170313,1,1,2,0,0.0,0,0,1,13,1,1,Control
140379,20170313,1,1,1,0,0.0,0,0,0,1,1,1,Control
140377,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
192435,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
140121,20170313,1,1,1,0,0.0,0,1,0,8,3,2,Control
162972,20170313,1,1,1,0,0.0,0,0,1,4,0,0,Control
140123,20170313,2,1,6,0,0.0,0,1,0,32,15,10,Control
314245,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
293201,20170313,1,1,1,0,0.0,0,0,1,6,1,1,Control
315857,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
25320,20170313,2,1,2,0,0.0,0,0,0,15,4,2,Control
188010,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
307057,20170313,1,1,1,0,0.0,0,0,1,16,2,1,Control
52037,20170313,1,1,1,0,0.0,0,1,0,11,5,5,Control
229603,20170313,1,1,1,0,0.0,0,0,0,8,2,0,Control
38721,20170313,1,1,1,0,0.0,0,1,0,1,1,1,Control
298472,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
150200,20170313,1,1,2,0,0.0,0,0,1,14,0,0,Control
150495,20170313,1,1,1,0,0.0,0,1,1,2,0,0,Control
225718,20170313,1,1,1,0,0.0,0,0,1,7,1,1,Control
225721,20170313,1,1,2,0,0.0,0,0,2,20,5,5,Control
85102,20170313,1,1,2,0,0.0,0,1,1,6,2,2,Control
28843,20170313,1,1,1,0,0.0,1,1,1,1,0,0,Control
297586,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
195650,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
297869,20170313,1,1,2,0,0.0,0,0,0,13,3,3,Control
88159,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
307190,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
274754,20170313,1,1,1,0,0.0,0,0,1,6,0,0,Control
79862,20170313,1,1,1,0,0.0,0,0,1,14,1,1,Control
225839,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
79859,20170313,1,1,1,0,0.0,0,0,1,2,0,0,Control
274746,20170313,1,1,1,0,0.0,0,1,1,4,2,1,Control
227056,20170313,1,1,1,0,0.0,0,0,0,1,0,0,Control
228734,20170313,1,1,1,0,0.0,0,0,1,8,0,0,Control
226872,20170313,1,1,1,0,0.0,0,0,0,11,3,3,Control
55717,20170313,1,1,2,0,0.0,0,1,0,9,0,1,Control
86632,20170313,1,1,1,0,0.0,0,0,1,9,2,2,Control
86628,20170313,1,1,1,0,0.0,0,0,1,19,1,1,Control
148505,20170313,1,1,1,0,0.0,0,1,0,4,2,2,Control
147256,20170313,1,1,1,0,0.0,0,1,0,4,1,1,Control
303997,20170313,1,1,2,1,71.353288,0,2,1,42,5,3,Control
228318,20170313,1,1,2,0,0.0,0,0,0,0,0,0,Control
194610,20170313,1,1,1,1,210.72358799999998,0,0,1,54,33,3,Control
165317,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
228314,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
302951,20170313,1,1,1,0,0.0,0,0,0,0,0,0,Control
362060,20170314,1,1,1,0,0.0,0,0,1,11,0,0,Control
3008,20170314,1,1,1,0,0.0,0,1,0,2,0,0,Control
155570,20170314,1,1,2,0,0.0,0,1,0,2,1,0,Control
209665,20170314,1,1,1,0,0.0,0,0,0,0,0,1,Control
362083,20170314,1,1,1,0,0.0,0,1,1,2,0,0,Control
62383,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
30683,20170314,1,1,1,0,0.0,0,1,1,2,0,0,Control
280742,20170314,1,1,2,0,0.0,0,0,2,43,4,0,Control
208899,20170314,1,1,1,0,0.0,0,0,0,5,1,1,Control
293503,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
47748,20170314,1,1,3,0,0.0,0,1,0,1,0,0,Control
110342,20170314,1,1,1,0,0.0,0,0,1,6,1,0,Control
192249,20170314,1,1,1,0,0.0,0,0,0,8,1,0,Control
192245,20170314,1,1,1,0,0.0,0,0,1,18,0,0,Control
62479,20170314,1,1,1,0,0.0,0,0,1,21,13,7,Control
162577,20170314,1,1,1,0,0.0,0,0,0,1,0,0,Control
372523,20170314,1,1,1,0,0.0,0,1,0,4,0,0,Control
155582,20170314,1,1,2,0,0.0,0,0,0,0,0,0,Control
254077,20170314,1,1,1,0,0.0,0,0,0,51,9,5,Control
234425,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
254070,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
205281,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
281684,20170314,1,1,1,0,0.0,0,0,0,24,10,8,Control
151058,20170314,1,1,2,0,0.0,0,1,0,12,0,0,Control
35026,20170314,1,1,1,0,0.0,0,1,1,3,0,0,Control
301830,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
82062,20170314,1,1,1,0,0.0,0,0,1,8,1,1,Control
352542,20170314,1,1,1,0,0.0,0,0,0,1,1,1,Control
352545,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
61673,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
159565,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
284199,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
300024,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
209749,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
54319,20170314,1,1,2,0,0.0,0,0,0,6,2,2,Control
356094,20170314,1,1,1,0,0.0,0,0,0,43,20,5,Control
362415,20170314,1,1,1,0,0.0,0,0,0,7,2,2,Control
52622,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
298347,20170314,1,1,1,0,0.0,0,1,1,3,0,0,Control
103562,20170314,1,1,1,1,23.997254,0,0,0,5,1,1,Control
37607,20170314,1,1,1,0,0.0,0,0,1,1,0,0,Control
352930,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
114528,20170314,1,1,1,0,0.0,0,1,1,4,0,0,Control
116856,20170314,1,1,1,0,0.0,0,0,1,3,2,2,Control
114527,20170314,1,1,1,0,0.0,0,1,0,2,1,1,Control
103955,20170314,1,1,1,0,0.0,0,0,0,2,0,0,Control
34824,20170314,1,1,1,0,0.0,0,0,1,5,2,2,Control
160724,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
183217,20170314,1,1,1,0,0.0,0,0,1,3,0,0,Control
34827,20170314,1,1,1,0,0.0,0,0,1,9,3,1,Control
160677,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
104621,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
114525,20170314,1,1,1,0,0.0,0,0,0,3,1,1,Control
298425,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
85463,20170314,2,1,2,0,0.0,0,0,2,18,3,2,Control
362529,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
192299,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
54310,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
280540,20170314,1,1,1,0,0.0,0,0,0,2,1,1,Control
231274,20170314,1,1,1,0,0.0,0,0,0,5,0,0,Control
184889,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
27737,20170314,1,1,1,1,84.905082,0,0,1,2,0,0,Control
193439,20170314,1,1,1,0,0.0,0,0,1,11,6,2,Control
252046,20170314,1,1,1,0,0.0,0,0,0,5,4,4,Control
8133,20170314,1,1,1,0,0.0,0,0,1,8,4,3,Control
284826,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
52623,20170314,1,1,2,0,0.0,0,0,1,6,0,0,Control
74725,20170314,1,1,1,0,0.0,0,1,1,3,0,0,Control
178522,20170314,1,1,1,0,0.0,0,1,1,4,0,0,Control
372397,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
278933,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
179573,20170314,1,1,1,0,0.0,0,0,1,35,11,9,Control
105209,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Treatment
203249,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
342357,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
215845,20170314,1,1,1,0,0.0,0,0,1,5,1,1,Control
342354,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
143094,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
96372,20170314,1,1,2,0,0.0,0,0,2,12,1,1,Control
96376,20170314,1,1,1,0,0.0,1,1,1,1,0,0,Control
342359,20170314,1,1,1,0,0.0,0,0,0,0,0,1,Control
146648,20170314,1,1,1,0,0.0,0,0,0,0,0,1,Control
165741,20170314,1,1,1,0,0.0,0,1,0,13,1,1,Control
273998,20170314,1,1,1,1,124.62430400000001,0,1,0,29,2,0,Control
304388,20170314,1,1,1,0,0.0,0,0,0,2,0,0,Control
304383,20170314,1,1,3,0,0.0,0,0,0,26,12,11,Control
304381,20170314,1,1,1,0,0.0,0,0,0,0,0,0,Control
242045,20170314,1,1,1,0,0.0,0,0,1,7,0,0,Control
255203,20170314,1,1,1,0,0.0,0,0,1,2,0,0,Control
342344,20170314,1,1,2,0,0.0,0,1,2,3,0,0,Control
342340,20170314,1,1,2,0,0.0,0,2,1,4,5,5,Control
